Email,Дисципліна,Оцінка,Семестр,Вид контролю
"i.lysenko@khpi.edu.ua","Операційні системи",74,3,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Операційні системи",77,3,"Лабораторна робота 4"
"i.lysenko@khpi.edu.ua","Операційні системи",87,3,"Лабораторна робота 3"
"i.lysenko@khpi.edu.ua","Операційні системи",89,3,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Основи програмування",75,1,"Лабораторна робота 4"
"a.kolomiyets@khpi.edu.ua","Основи програмування",78,1,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Основи програмування",81,1,"Модульний контроль 2"
"a.kolomiyets@khpi.edu.ua","Основи програмування",66,1,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Вища математика",80,1,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Вища математика",84,1,"Модульний контроль 2"
"a.kolomiyets@khpi.edu.ua","Вища математика",70,1,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Вища математика",69,1,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",63,1,"Модульний контроль 2"
"a.kolomiyets@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",74,1,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",73,1,"Лабораторна робота 3"
"a.kolomiyets@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",67,1,"Лабораторна робота 4"
"a.kolomiyets@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",66,1,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Англійська мова (1 семестр)",83,1,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Англійська мова (1 семестр)",73,1,"Модульний контроль 1"
"a.kolomiyets@khpi.edu.ua","Англійська мова (1 семестр)",84,1,"Лабораторна робота 3"
"a.kolomiyets@khpi.edu.ua","Англійська мова (1 семестр)",81,1,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Англійська мова (1 семестр)",80,1,"Залік"
"a.kolomiyets@khpi.edu.ua","Фізика",65,1,"Модульний контроль 1"
"a.kolomiyets@khpi.edu.ua","Фізика",66,1,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Фізика",68,1,"Лабораторна робота 4"
"a.kolomiyets@khpi.edu.ua","Фізика",78,1,"Лабораторна робота 3"
"a.kolomiyets@khpi.edu.ua","Фізика",73,1,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Вступ до ІТ",73,1,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Вступ до ІТ",83,1,"Модульний контроль 1"
"a.kolomiyets@khpi.edu.ua","Вступ до ІТ",86,1,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Вступ до ІТ",81,1,"Лабораторна робота 4"
"a.kolomiyets@khpi.edu.ua","Вступ до ІТ",66,1,"Залік"
"a.kolomiyets@khpi.edu.ua","Дискретна математика",76,2,"Лабораторна робота 3"
"a.kolomiyets@khpi.edu.ua","Дискретна математика",82,2,"Модульний контроль 1"
"a.kolomiyets@khpi.edu.ua","Дискретна математика",71,2,"Лабораторна робота 4"
"a.kolomiyets@khpi.edu.ua","Дискретна математика",81,2,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Дискретна математика",70,2,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Дискретна математика",70,2,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Архітектура комп'ютерів",66,2,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Архітектура комп'ютерів",71,2,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Архітектура комп'ютерів",70,2,"Лабораторна робота 3"
"a.kolomiyets@khpi.edu.ua","Архітектура комп'ютерів",68,2,"Модульний контроль 1"
"a.kolomiyets@khpi.edu.ua","Архітектура комп'ютерів",72,2,"Лабораторна робота 4"
"a.kolomiyets@khpi.edu.ua","Архітектура комп'ютерів",68,2,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Алгоритми та структури даних",78,2,"Модульний контроль 1"
"a.kolomiyets@khpi.edu.ua","Алгоритми та структури даних",72,2,"Модульний контроль 2"
"a.kolomiyets@khpi.edu.ua","Алгоритми та структури даних",79,2,"Лабораторна робота 3"
"a.kolomiyets@khpi.edu.ua","Алгоритми та структури даних",89,2,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Алгоритми та структури даних",89,2,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Англійська мова (2 семестр)",83,2,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Англійська мова (2 семестр)",83,2,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Англійська мова (2 семестр)",68,2,"Модульний контроль 1"
"a.kolomiyets@khpi.edu.ua","Англійська мова (2 семестр)",79,2,"Лабораторна робота 3"
"a.kolomiyets@khpi.edu.ua","Англійська мова (2 семестр)",68,2,"Лабораторна робота 4"
"a.kolomiyets@khpi.edu.ua","Англійська мова (2 семестр)",69,2,"Залік"
"a.kolomiyets@khpi.edu.ua","Бази даних",74,3,"Лабораторна робота 3"
"a.kolomiyets@khpi.edu.ua","Бази даних",90,3,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Бази даних",76,3,"Модульний контроль 2"
"a.kolomiyets@khpi.edu.ua","Бази даних",90,3,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Бази даних",83,3,"Лабораторна робота 4"
"a.kolomiyets@khpi.edu.ua","Бази даних",89,3,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Об'єктно-орієнтоване програмування",85,3,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Об'єктно-орієнтоване програмування",78,3,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Об'єктно-орієнтоване програмування",79,3,"Лабораторна робота 3"
"a.kolomiyets@khpi.edu.ua","Об'єктно-орієнтоване програмування",92,3,"Модульний контроль 1"
"a.kolomiyets@khpi.edu.ua","Об'єктно-орієнтоване програмування",92,3,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Теорія ймовірностей та математична статистика",77,3,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Теорія ймовірностей та математична статистика",74,3,"Лабораторна робота 4"
"a.kolomiyets@khpi.edu.ua","Теорія ймовірностей та математична статистика",77,3,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Теорія ймовірностей та математична статистика",64,3,"Екзамен"
"a.kolomiyets@khpi.edu.ua","Операційні системи",79,3,"Лабораторна робота 1"
"a.kolomiyets@khpi.edu.ua","Операційні системи",70,3,"Модульний контроль 1"
"a.kolomiyets@khpi.edu.ua","Операційні системи",72,3,"Лабораторна робота 2"
"a.kolomiyets@khpi.edu.ua","Операційні системи",85,3,"Лабораторна робота 3"
"a.kolomiyets@khpi.edu.ua","Операційні системи",76,3,"Екзамен"
"v.savchenko@khpi.edu.ua","Основи програмування",84,1,"Лабораторна робота 4"
"v.savchenko@khpi.edu.ua","Основи програмування",85,1,"Лабораторна робота 2"
"v.savchenko@khpi.edu.ua","Основи програмування",67,1,"Лабораторна робота 3"
"v.savchenko@khpi.edu.ua","Основи програмування",76,1,"Лабораторна робота 1"
"v.savchenko@khpi.edu.ua","Основи програмування",70,1,"Модульний контроль 2"
"v.savchenko@khpi.edu.ua","Основи програмування",80,1,"Екзамен"
"v.savchenko@khpi.edu.ua","Вища математика",77,1,"Модульний контроль 1"
"v.savchenko@khpi.edu.ua","Вища математика",73,1,"Лабораторна робота 1"
"v.savchenko@khpi.edu.ua","Вища математика",68,1,"Лабораторна робота 3"
"v.savchenko@khpi.edu.ua","Вища математика",80,1,"Модульний контроль 2"
"v.savchenko@khpi.edu.ua","Вища математика",83,1,"Лабораторна робота 2"
"v.savchenko@khpi.edu.ua","Вища математика",77,1,"Екзамен"
"v.savchenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",72,1,"Лабораторна робота 2"
"v.savchenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",78,1,"Лабораторна робота 1"
"v.savchenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",72,1,"Лабораторна робота 4"
"v.savchenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",74,1,"Лабораторна робота 3"
"v.savchenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",66,1,"Модульний контроль 1"
"v.savchenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",85,1,"Екзамен"
"v.savchenko@khpi.edu.ua","Англійська мова (1 семестр)",72,1,"Лабораторна робота 1"
